date,open,high,low,close,volume
2019-04-09,21.85,21.950001,21.4,21.4,33842.0
2019-04-10,21.299999,21.5,21.200001,21.5,18389.0
2019-04-11,21.6,21.950001,21.5,21.549999,29551.0
2019-04-12,21.6,21.700001,20.950001,21.0,26446.0
2019-04-15,21.25,21.25,21.0,21.0,11020.0
2019-04-16,21.1,21.299999,21.049999,21.25,15517.0
2019-04-17,21.35,22.1,21.299999,21.85,52049.0
2019-04-18,22.299999,22.5,21.35,21.35,47020.0
2019-04-19,23.450001,23.450001,22.85,23.450001,188732.0
2019-04-22,24.0,24.799999,24.0,24.6,179092.0
2019-04-23,24.200001,24.200001,23.549999,23.75,94987.0
2019-04-24,24.700001,24.799999,23.9,24.0,89497.0
2019-04-25,24.5,25.1,24.200001,25.1,110407.0
2019-04-26,24.450001,24.65,24.1,24.200001,97868.0
2019-04-29,24.049999,24.15,23.0,23.15,66542.0
2019-04-30,23.200001,24.049999,23.200001,23.950001,39121.0
2019-05-02,23.75,24.0,23.65,23.700001,27646.0
2019-05-03,23.9,24.25,23.75,24.0,38451.0
2019-05-06,23.200001,23.450001,23.049999,23.15,43368.0
2019-05-07,23.299999,23.6,23.25,23.25,19529.0
2019-05-08,22.9,23.0,22.6,22.9,21274.0
2019-05-09,23.049999,23.200001,21.9,22.25,39026.0
2019-05-10,22.299999,22.85,21.9,22.35,32744.0
2019-05-13,22.200001,22.700001,22.049999,22.450001,34760.0
2019-05-14,21.9,22.35,21.5,22.200001,25805.0
2019-05-15,22.4,22.75,22.4,22.6,24618.0
2019-05-16,22.6,22.700001,22.15,22.15,27635.0
2019-05-17,22.6,22.950001,22.25,22.25,77159.0
2019-05-20,22.25,22.65,22.049999,22.1,32104.0
2019-05-21,21.85,21.85,20.65,20.9,75144.0
2019-05-22,21.0,21.700001,20.9,21.200001,33002.0
2019-05-23,20.85,20.950001,20.4,20.9,47400.0
2019-05-24,20.9,21.1,20.5,20.5,28762.0
2019-05-27,20.700001,20.799999,19.950001,20.0,34931.0
2019-05-28,20.200001,20.299999,20.0,20.200001,14581.0
2019-05-29,19.950001,20.299999,19.700001,20.25,21180.0
2019-05-30,20.25,20.85,20.25,20.85,21845.0
2019-05-31,20.85,21.299999,20.85,21.1,50482.0
2019-06-03,20.700001,20.9,20.6,20.85,15838.0
2019-06-04,21.75,21.9,21.200001,21.200001,52008.0
2019-06-05,21.950001,22.1,21.6,21.65,39219.0
2019-06-06,21.799999,22.0,21.65,21.75,21789.0
2019-06-10,22.0,22.1,21.65,21.9,22182.0
2019-06-11,22.0,22.299999,21.799999,22.15,25390.0
2019-06-12,22.15,22.25,21.799999,21.85,15464.0
2019-06-13,21.65,21.9,21.4,21.4,18936.0
2019-06-14,21.4,21.65,21.35,21.35,9030.0
2019-06-17,21.299999,21.6,21.15,21.200001,9714.0
2019-06-18,21.4,21.6,21.25,21.549999,14579.0
2019-06-19,22.15,22.450001,22.049999,22.299999,47744.0
2019-06-20,22.299999,22.5,22.25,22.299999,19259.0
2019-06-21,22.4,22.85,22.1,22.1,59952.0
2019-06-24,22.4,22.950001,22.15,22.549999,63334.0
2019-06-25,22.6,22.799999,22.15,22.15,38379.0
2019-06-26,22.35,22.75,22.35,22.700001,40176.0
2019-06-27,23.299999,23.5,23.049999,23.1,52295.0
2019-06-28,23.200001,23.299999,22.85,23.15,41477.0
2019-07-01,23.950001,24.1,23.549999,23.700001,51569.0
2019-07-02,23.75,23.85,23.450001,23.549999,25002.0
2019-07-03,23.6,23.700001,23.200001,23.299999,27379.0
2019-07-04,23.6,23.700001,23.5,23.700001,24759.0
2019-07-05,23.85,24.1,23.75,24.0,58478.0
2019-07-08,24.0,24.4,24.0,24.200001,31648.0
2019-07-09,24.35,25.0,24.1,24.1,83011.0
2019-07-10,24.5,24.799999,24.25,24.799999,62828.0
2019-07-11,25.049999,25.75,24.9,25.5,108257.0
2019-07-12,25.700001,27.85,25.4,26.6,201685.0
2019-07-15,27.35,28.950001,27.200001,28.950001,209389.0
2019-07-16,29.4,29.65,28.15,28.85,190141.0
2019-07-17,28.1,28.799999,27.950001,28.450001,88212.0
2019-07-18,29.25,29.4,28.700001,29.0,97084.0
2019-07-19,29.65,29.85,28.85,29.1,80839.0
2019-07-22,29.4,30.25,29.35,30.25,80583.0
2019-07-23,30.700001,31.700001,30.450001,31.5,120263.0
2019-07-24,31.6,31.6,30.35,30.549999,90831.0
2019-07-25,31.200001,32.5,30.85,32.400002,125481.0
2019-07-26,32.0,32.849998,31.5,32.200001,140920.0
2019-07-29,32.299999,32.5,31.75,31.9,55864.0
2019-07-30,32.200001,32.400002,30.450001,30.950001,121432.0
2019-07-31,31.35,31.549999,30.200001,31.549999,92253.0
2019-08-01,30.65,31.700001,30.65,30.950001,54519.0
2019-08-02,30.299999,30.299999,28.700001,28.700001,128202.0
2019-08-05,28.700001,29.75,28.700001,28.75,69230.0
2019-08-06,27.049999,29.1,27.049999,28.950001,65654.0
2019-08-07,29.5,29.75,28.700001,28.700001,42567.0
2019-08-08,29.15,29.299999,28.1,28.299999,56377.0
2019-08-12,27.35,27.700001,26.549999,26.549999,50792.0
2019-08-13,26.200001,26.85,26.15,26.25,45423.0
2019-08-14,27.299999,28.4,27.049999,28.35,84639.0
2019-08-15,27.5,27.85,27.4,27.549999,53050.0
2019-08-16,27.65,27.799999,27.0,27.35,42205.0
2019-08-19,27.85,28.299999,27.85,28.299999,40657.0
2019-08-20,28.9,28.950001,27.6,27.6,49273.0
2019-08-21,27.75,27.85,27.299999,27.4,26001.0
2019-08-22,27.549999,27.75,26.85,26.9,35781.0
2019-08-23,27.049999,27.700001,27.0,27.549999,31244.0
2019-08-26,26.5,26.85,26.15,26.450001,45547.0
2019-08-27,26.950001,27.4,26.85,27.15,30848.0
2019-08-28,27.25,27.450001,27.049999,27.299999,24481.0
2019-08-29,27.4,27.450001,26.950001,27.049999,18539.0
2019-08-30,27.4,27.9,27.4,27.549999,34254.0
2019-09-02,27.950001,30.25,27.700001,30.25,133489.0
2019-09-03,30.25,30.299999,29.049999,29.049999,96379.0
2019-09-04,29.15,29.75,29.1,29.549999,50671.0
2019-09-05,29.9,30.6,29.549999,29.549999,93739.0
2019-09-06,30.0,30.549999,29.799999,30.1,67348.0
2019-09-09,31.25,31.450001,30.6,30.6,82524.0
2019-09-10,30.700001,30.75,29.85,30.200001,45145.0
2019-09-11,30.549999,30.6,29.9,30.0,38038.0
2019-09-12,30.799999,30.799999,30.049999,30.25,55536.0
2019-09-16,30.35,30.450001,29.75,30.299999,37332.0
2019-09-17,30.6,31.799999,30.6,31.4,107547.0
2019-09-18,31.799999,32.599998,31.4,31.4,103456.0
2019-09-19,31.799999,32.299999,31.549999,32.099998,96878.0
2019-09-20,32.599998,33.799999,32.200001,33.799999,155841.0
2019-09-23,33.650002,34.200001,33.099998,33.549999,78058.0
2019-09-24,33.450001,33.650002,32.200001,32.299999,88902.0
2019-09-25,31.85,32.25,31.4,31.6,59013.0
2019-09-26,32.0,32.200001,31.1,31.5,55039.0
2019-09-27,31.85,32.349998,31.450001,31.5,88570.0
2019-10-01,31.700001,31.9,31.200001,31.200001,41530.0
2019-10-02,30.799999,32.450001,30.700001,32.400002,78278.0
2019-10-03,31.85,32.599998,31.85,32.200001,50834.0
2019-10-04,32.5,33.200001,32.349998,32.650002,71526.0
2019-10-07,33.099998,33.599998,32.950001,33.099998,63350.0
2019-10-08,33.700001,33.799999,32.650002,32.650002,106734.0
2019-10-09,32.400002,32.450001,31.799999,31.9,72001.0
2019-10-14,32.5,32.849998,32.049999,32.599998,63814.0
2019-10-15,32.75,32.900002,31.65,31.65,68892.0
2019-10-16,31.9,32.299999,31.75,31.799999,43924.0
2019-10-17,32.049999,32.700001,31.65,32.700001,45886.0
2019-10-18,32.799999,33.400002,32.700001,32.799999,101305.0
2019-10-21,32.900002,33.099998,32.549999,32.549999,42810.0
2019-10-22,32.799999,33.0,32.650002,32.900002,38220.0
2019-10-23,33.200001,33.400002,32.799999,33.049999,57724.0
2019-10-24,33.200001,33.299999,32.849998,32.950001,36777.0
2019-10-25,32.950001,33.400002,31.65,31.65,137852.0
2019-10-28,31.700001,31.75,30.799999,31.0,73296.0
2019-10-29,31.200001,31.549999,30.799999,31.0,36479.0
2019-10-30,31.1,31.35,30.950001,31.15,20073.0
2019-10-31,31.299999,31.35,30.950001,31.1,24397.0
2019-11-01,31.450001,32.400002,31.4,32.0,81819.0
2019-11-04,32.400002,32.5,31.5,31.549999,40726.0
2019-11-05,31.799999,32.099998,31.65,31.700001,28787.0
2019-11-06,31.85,31.950001,31.35,31.4,19992.0
2019-11-07,31.450001,31.549999,30.950001,31.049999,25138.0
2019-11-08,30.450001,30.450001,29.049999,29.6,95525.0
2019-11-11,29.299999,29.4,28.75,28.75,37282.0
2019-11-12,29.1,29.799999,29.1,29.799999,22957.0
2019-11-13,29.799999,30.1,29.5,29.65,21085.0
2019-11-14,29.65,29.799999,29.0,29.049999,17823.0
2019-11-15,29.35,29.799999,29.15,29.4,16541.0
2019-11-18,29.9,32.0,29.9,31.85,103129.0
2019-11-19,32.0,32.75,31.9,32.200001,102412.0
2019-11-20,32.25,32.799999,31.950001,32.700001,77361.0
2019-11-21,32.5,32.900002,32.200001,32.900002,55075.0
2019-11-22,33.0,33.299999,32.549999,32.549999,43276.0
2019-11-25,32.900002,33.0,32.349998,32.450001,26040.0
2019-11-26,32.849998,33.099998,32.599998,32.950001,39717.0
2019-11-27,33.099998,33.650002,33.0,33.0,62781.0
2019-11-28,33.299999,33.799999,33.150002,33.549999,58093.0
2019-11-29,33.950001,34.200001,32.900002,33.049999,52544.0
2019-12-02,33.299999,33.700001,32.650002,33.700001,47708.0
2019-12-03,33.599998,35.849998,33.400002,35.75,157885.0
2019-12-04,35.400002,35.950001,34.900002,35.5,78834.0
2019-12-05,36.0,36.0,34.950001,35.0,68765.0
2019-12-06,35.400002,36.0,35.150002,35.549999,61967.0
