date,open,high,low,close,volume
2019-06-04,14.15,14.3,14.0,14.0,10866.0
2019-06-05,14.3,14.3,14.1,14.1,6725.0
2019-06-06,14.1,14.15,13.9,13.95,5877.0
2019-06-10,14.15,14.25,14.05,14.2,9180.0
2019-06-11,14.3,14.45,14.2,14.4,10462.0
2019-06-12,14.35,14.45,14.25,14.35,6458.0
2019-06-13,14.25,14.3,14.1,14.1,6366.0
2019-06-14,14.15,14.25,14.1,14.1,4087.0
2019-06-17,14.1,14.35,14.1,14.3,6108.0
2019-06-18,14.3,14.35,14.2,14.3,7624.0
2019-06-19,14.5,14.6,14.35,14.6,20356.0
2019-06-20,14.65,14.85,14.55,14.8,14441.0
2019-06-21,14.85,14.95,14.7,14.8,10065.0
2019-06-24,14.9,15.2,14.75,15.2,15614.0
2019-06-25,15.25,15.25,14.95,14.95,17352.0
2019-06-26,15.1,15.45,15.05,15.05,18196.0
2019-06-27,15.25,15.35,15.15,15.15,14600.0
2019-06-28,15.25,15.35,15.05,15.2,8255.0
2019-07-01,15.4,15.5,15.35,15.5,17056.0
2019-07-02,15.6,15.8,15.3,15.7,20925.0
2019-07-03,15.75,15.9,15.55,15.9,19853.0
2019-07-04,16.0,16.299999,16.0,16.299999,32144.0
2019-07-05,16.35,16.5,16.15,16.4,23986.0
2019-07-08,16.450001,16.700001,16.4,16.4,20659.0
2019-07-09,16.6,16.6,16.4,16.450001,32725.0
2019-07-10,16.6,16.9,16.5,16.85,63883.0
2019-07-11,16.0,16.6,16.0,16.450001,66708.0
2019-07-12,16.65,17.450001,16.450001,16.700001,104158.0
2019-07-15,16.85,17.15,16.6,17.15,65814.0
2019-07-16,17.299999,17.4,16.85,16.950001,47115.0
2019-07-17,16.85,17.0,16.6,16.85,26993.0
2019-07-18,17.049999,17.1,16.700001,16.75,26544.0
2019-07-19,16.950001,17.1,16.799999,16.799999,24830.0
2019-07-22,16.950001,17.299999,16.9,17.25,39985.0
2019-07-23,17.6,17.799999,17.35,17.549999,71264.0
2019-07-24,17.4,17.700001,16.950001,17.5,58627.0
2019-07-25,17.75,18.5,17.6,18.5,114697.0
2019-07-26,18.700001,19.5,18.5,19.4,147487.0
2019-07-29,19.799999,20.299999,19.75,20.049999,142647.0
2019-07-30,20.0,20.15,19.4,19.799999,85810.0
2019-07-31,19.9,19.9,18.950001,19.25,103946.0
2019-08-01,18.6,19.6,18.6,19.450001,61294.0
2019-08-02,18.9,19.049999,18.15,18.6,87902.0
2019-08-05,18.65,18.950001,18.35,18.35,41803.0
2019-08-06,17.4,18.299999,17.4,18.200001,50163.0
2019-08-07,18.450001,18.65,17.700001,17.799999,49658.0
2019-08-08,18.0,18.049999,17.15,17.35,70742.0
2019-08-12,17.35,17.6,17.1,17.25,40215.0
2019-08-13,17.299999,17.4,16.799999,16.9,42072.0
2019-08-14,17.25,17.6,17.200001,17.549999,44499.0
2019-08-15,16.950001,17.15,16.799999,17.049999,28726.0
2019-08-16,17.0,17.1,16.700001,16.9,27425.0
2019-08-19,17.1,17.299999,17.049999,17.200001,18830.0
2019-08-20,17.450001,17.549999,16.75,16.75,39440.0
2019-08-21,16.9,17.1,16.65,16.9,22598.0
2019-08-22,17.049999,17.1,16.6,16.6,23052.0
2019-08-23,16.700001,17.5,16.65,17.5,56328.0
2019-08-26,17.049999,17.15,16.799999,16.85,39594.0
2019-08-27,17.049999,17.15,16.9,16.9,19012.0
2019-08-28,17.049999,17.4,16.950001,17.4,20762.0
2019-08-29,17.450001,17.450001,16.950001,17.1,33740.0
2019-08-30,17.25,17.450001,16.950001,17.049999,33595.0
2019-09-02,17.15,18.0,17.1,17.9,65862.0
2019-09-03,18.0,18.049999,17.5,17.549999,40586.0
2019-09-04,17.549999,17.799999,17.549999,17.799999,17768.0
2019-09-05,18.0,18.35,17.799999,18.0,44186.0
2019-09-06,18.200001,18.4,18.1,18.299999,33116.0
2019-09-09,18.5,18.700001,18.1,18.200001,29434.0
2019-09-10,18.25,18.4,17.9,18.299999,19868.0
2019-09-11,18.4,18.75,18.25,18.299999,35891.0
2019-09-12,18.799999,19.0,18.549999,18.65,50219.0
2019-09-16,18.700001,18.75,18.35,18.549999,18757.0
2019-09-17,18.65,19.1,18.6,18.950001,44409.0
2019-09-18,19.1,19.35,18.799999,18.9,39839.0
2019-09-19,19.1,19.1,18.75,18.75,18867.0
2019-09-20,18.85,19.15,18.65,18.799999,35595.0
2019-09-23,18.799999,18.950001,18.6,18.65,15082.0
2019-09-24,18.85,19.0,18.6,18.6,20616.0
2019-09-25,18.549999,18.549999,18.1,18.5,27676.0
2019-09-26,18.65,18.700001,18.15,18.15,18437.0
2019-09-27,18.1,18.35,17.799999,17.85,29462.0
2019-10-01,17.950001,18.25,17.9,18.049999,19040.0
2019-10-02,17.9,18.200001,17.799999,17.950001,13213.0
2019-10-03,17.75,17.950001,17.65,17.700001,15919.0
2019-10-04,17.85,17.950001,17.700001,17.75,15184.0
2019-10-07,17.85,18.0,17.799999,17.950001,9422.0
2019-10-08,17.950001,18.0,17.6,17.6,18924.0
2019-10-09,17.5,17.549999,16.9,16.9,42975.0
2019-10-14,17.299999,17.700001,17.25,17.65,18277.0
2019-10-15,17.65,17.65,17.25,17.25,11893.0
2019-10-16,17.450001,17.549999,17.299999,17.35,9462.0
2019-10-17,17.35,17.5,17.200001,17.450001,7768.0
2019-10-18,17.549999,17.75,17.5,17.65,27775.0
2019-10-21,17.6,17.75,17.5,17.65,7636.0
2019-10-22,17.799999,17.799999,17.6,17.6,7971.0
2019-10-23,17.6,17.799999,17.6,17.700001,10778.0
2019-10-24,17.75,17.9,17.65,17.9,12543.0
2019-10-25,18.15,18.25,17.75,17.75,21217.0
2019-10-28,17.799999,17.85,17.35,17.35,18205.0
2019-10-29,17.450001,17.549999,17.200001,17.299999,12293.0
2019-10-30,17.299999,17.35,17.1,17.1,13203.0
2019-10-31,17.15,17.299999,17.1,17.15,12532.0
2019-11-01,17.1,17.299999,17.0,17.049999,12290.0
2019-11-04,17.1,17.200001,16.799999,16.9,19173.0
2019-11-05,16.9,17.1,16.85,17.1,15279.0
2019-11-06,17.1,17.1,16.700001,16.799999,14301.0
2019-11-07,16.799999,16.85,16.549999,16.549999,14966.0
2019-11-08,16.700001,16.799999,16.5,16.65,11273.0
2019-11-11,16.6,16.65,16.15,16.200001,17488.0
2019-11-12,16.299999,16.450001,16.15,16.4,10712.0
2019-11-13,16.4,16.4,16.1,16.15,13300.0
2019-11-14,16.200001,16.25,16.0,16.049999,9006.0
2019-11-15,16.200001,16.4,16.1,16.25,8325.0
2019-11-18,16.4,17.049999,16.35,17.0,45134.0
2019-11-19,16.85,17.25,16.75,17.0,28037.0
2019-11-20,17.1,17.700001,17.0,17.65,58633.0
2019-11-21,17.6,17.75,17.35,17.4,33661.0
2019-11-22,17.6,17.65,17.1,17.15,19027.0
2019-11-25,17.200001,17.35,17.049999,17.299999,13556.0
2019-11-26,17.4,17.450001,17.200001,17.4,24154.0
2019-11-27,17.450001,17.799999,17.4,17.450001,20444.0
2019-11-28,17.450001,18.1,17.450001,17.75,63144.0
2019-11-29,17.65,17.9,17.4,17.450001,27935.0
2019-12-02,17.450001,17.549999,16.950001,17.200001,16066.0
2019-12-03,17.1,17.85,17.0,17.700001,28619.0
2019-12-04,17.5,17.950001,17.35,17.799999,34688.0
2019-12-05,17.950001,18.85,17.950001,18.700001,113063.0
2019-12-06,19.0,19.0,18.5,18.6,48516.0
